Fight_Id,Fighter_Id_1,Fighter_Id_2,Fighter_1,Fighter_2,KD_1,KD_2,STR_1,STR_2,TD_1,TD_2,SUB_1,SUB_2,Weight_Class,Method,Round,Fight_Time,Event_Id,Result_1,Result_2,Time Format,Referee,Method Details,Sig. Str. %_1,Sig. Str. %_2,Sub. Att_1,Sub. Att_2,Rev._1,Rev._2,Ctrl_1,Ctrl_2,Head_%_1,Head_%_2,Body_%_1,Body_%_2,Leg_%_1,Leg_%_2,Distance_%_1,Distance_%_2,Clinch_%_1,Clinch_%_2,Ground_%_1,Ground_%_2,Total Str._%_1,Total Str._%_2,Sig. Str._%_1,Sig. Str._%_2
8fb0092430448368,442c9011034ae1fd,b997be68943010fc,Geoff Neal,Ian Machado Garry,0,0,46,67,0,0,0,0,Welterweight,S-DEC,3,5:00,dab0e6cb8c932162,L,W,3 Rnd (5-5-5),Frank Trigg,Felicia Oh27 - 30.Derek Cleary29 - 28.Sal D'amato27 - 30.,0.51,0.49,0,0,0,0,225,12,0.39,0.41,0.77,0.67,0.92,0.83,0.48,0.49,0.8,1.0,0,0,0.56,0.54,0.52,0.5
9785420602b452f7,c03520b5c88ed6b4,056c493bbd76a918,Merab Dvalishvili,Henry Cejudo,0,0,74,29,5,1,1,0,Bantamweight,U-DEC,3,5:00,dab0e6cb8c932162,W,L,3 Rnd (5-5-5),Jonathan Romero,Mike Bell28 - 29.Raphael  Davis28 - 29.Chris Leben28 - 29.,0.43,0.37,1,0,0,0,263,125,0.34,0.24,0.59,0.45,1.0,0.85,0.38,0.35,0.54,0.5,0.71,0,0.61,0.51,0.43,0.37
f87a3fa07f0009c9,093e1f5bb73850be,9d83f6da776ff7d6,Anthony Hernandez,Roman Kopylov,0,0,34,35,3,0,2,0,Middleweight,SUB Rear Naked Choke,2,3:23,dab0e6cb8c932162,W,L,3 Rnd (5-5-5),Jason Herzog,Rear Naked Choke,0.44,0.61,2,0,0,0,245,0,0.41,0.49,0.67,1.0,0.67,1.0,0.37,0.61,0.8,1.0,1.0,0,0.48,0.65,0.44,0.61
2aeb3ec2d8c05dc8,3df5493bb279226f,7447e9f28508106a,Amanda Lemos,Mackenzie Dern,1,0,41,21,2,1,0,0,Women's Strawweight,U-DEC,3,5:00,dab0e6cb8c932162,W,L,3 Rnd (5-5-5),Mike Beltran,Mike Bell28 - 29.Derek Cleary28 - 29.Sal D'amato28 - 29.,0.51,0.38,0,0,0,2,242,360,0.42,0.41,0.8,0.0,0.88,0.0,0.43,0.31,0.5,0.0,0.73,0.73,0.55,0.59,0.51,0.39
1456a3f96ac7e35b,ab943cd2c3c17825,c15fa95b9a12fde4,Marcos Rogerio de Lima,Junior Tafa,1,0,33,11,1,0,0,0,Heavyweight,KO/TKO Kick,2,1:14,dab0e6cb8c932162,W,L,3 Rnd (5-5-5),Frank Trigg,Kick to Leg At Distance,0.71,0.4,0,0,0,0,206,0,0.61,0.38,1.0,0.5,0.92,1.0,0.69,0.38,1.0,0,0.77,1.0,0.81,0.52,0.72,0.41
e92fb5c609e20b49,d8c811df0386d5e8,07f959e6596307bb,Rinya Nakamura,Carlos Vera,0,0,38,12,3,0,0,0,Bantamweight,U-DEC,3,5:00,dab0e6cb8c932162,W,L,3 Rnd (5-5-5),Jonathan Romero,Ron McCarthy27 - 30.Raphael  Davis27 - 30.Chris Leben27 - 30.,0.54,0.48,0,0,0,0,783,0,0.49,0.37,0.86,0.5,1.0,1.0,0.78,0.4,1.0,0.5,0.5,0.62,0.64,0.7,0.54,0.48
aeb3e4d9710207a4,8a65fd9ba31fd3f7,49edd0d90f60fb7d,Zhang Mingyang,Brendson Ribeiro,1,0,17,14,0,0,0,0,Light Heavyweight,KO/TKO Punch,1,1:41,dab0e6cb8c932162,W,L,3 Rnd (5-5-5),Mike Beltran,Punch to Head At Distance,0.6,0.45,0,0,0,0,2,0,0.68,0.45,0.4,0,0.5,0,0.56,0.45,0,0,1.0,0,0.61,0.45,0.61,0.45
ef13ed466e0b42d8,b7c5eb7cdbac6a63,876f478f796495f7,Josh Quinlan,Danny Barlow,0,1,39,95,0,0,0,0,Welterweight,KO/TKO Punches,3,1:18,dab0e6cb8c932162,L,W,3 Rnd (5-5-5),Jason Herzog,Punches to Head At Distance,0.43,0.51,0,0,0,0,0,13,0.32,0.48,0.78,0.72,0.75,0.83,0.43,0.5,0,0.5,0,0.75,0.43,0.52,0.43,0.51
9ddaa62cc806958d,6b56e94a59b7b134,7a47e068f8017019,Oban Elliott,Val Woodburn,0,1,70,23,3,2,0,0,Welterweight,U-DEC,3,5:00,dab0e6cb8c932162,W,L,3 Rnd (5-5-5),Jonathan Romero,Mike Bell27 - 30.Chris Leben27 - 30.Eliot Kelly28 - 29.,0.63,0.37,0,0,0,1,538,116,0.62,0.35,0.64,0.5,0.75,1.0,0.51,0.33,1.0,0.5,0.79,0.6,0.72,0.43,0.63,0.38
b7d238437d6644ce,f29a6350c69f4a33,05fa626cb33d15b8,Andrea Lee,Miranda Maverick,0,0,36,66,2,3,1,0,Women's Flyweight,U-DEC,3,5:00,dab0e6cb8c932162,L,W,3 Rnd (5-5-5),Frank Trigg,Felicia Oh27 - 30.Raphael  Davis27 - 30.Ron McCarthy28 - 29.,0.35,0.48,1,0,0,0,42,185,0.19,0.31,0.68,0.64,0.82,1.0,0.33,0.47,1.0,0.75,0.33,0,0.47,0.59,0.35,0.49
406f2aacd1d1faf9,0a1942069c9ad6b6,c1085e1701b13eca,Jack Hermansson,Joe Pyfer,0,0,121,92,1,0,0,0,Middleweight,U-DEC,5,5:00,eaea0fc7b76525a8,W,L,5 Rnd (5-5-5-5-5),Mark Smith,Mike Bell47 - 48.Sal D'amato47 - 48.Chris Lee47 - 48.,0.51,0.36,0,0,0,0,188,50,0.43,0.29,0.65,0.74,0.84,0.55,0.51,0.37,0.83,0,0.5,0,0.57,0.37,0.51,0.37
25259e230be9cdc9,82a5152216251682,8fd808923cffff82,Dan Ige,Andre Fili,1,0,11,8,0,0,0,0,Featherweight,KO/TKO Punch,1,2:43,eaea0fc7b76525a8,W,L,3 Rnd (5-5-5),Jason Herzog,Punch to Head At Distance,0.57,0.24,0,0,0,0,1,0,0.36,0.25,0.67,0.2,1.0,0,0.56,0.24,0,0,1.0,0,0.58,0.24,0.58,0.24
17050a7b673dc49d,260bd4cef10b033f,f96856f9d69fd7e4,Robert Bryczek,Ihor Potieria,0,1,32,67,0,0,0,0,Middleweight,U-DEC,3,5:00,eaea0fc7b76525a8,L,W,3 Rnd (5-5-5),Mike Beltran,Adalaide Byrd27 - 30.Jacob Montalvo27 - 30.Chris Flores28 - 29.,0.24,0.39,0,0,0,0,30,157,0.18,0.34,0.42,0.42,0.5,0.88,0.24,0.39,0.33,0.5,0,0,0.29,0.43,0.24,0.4
e7938bac3ec8b442,d1c65d2cf2925ddd,0c6d9ea8306c029e,Brad Tavares,Gregory Rodrigues,0,0,37,71,0,2,0,0,Middleweight,KO/TKO Punches,3,0:55,eaea0fc7b76525a8,L,W,3 Rnd (5-5-5),Jason Herzog,Punches to Head At Distance,0.44,0.57,0,0,0,0,0,198,0.4,0.52,0.44,0.89,1.0,0.83,0.43,0.56,1.0,0.78,0,0,0.47,0.59,0.44,0.58
5304956aada097e8,511e82663651438d,65db4065e2bc107d,Michael Johnson,Darrius Flowers,0,0,61,33,4,0,0,0,Lightweight,U-DEC,3,5:00,eaea0fc7b76525a8,W,L,3 Rnd (5-5-5),Chris Tognoni,Eric Colon27 - 30.Junichiro Kamijo27 - 30.Chris Lee27 - 30.,0.54,0.51,0,0,0,0,362,43,0.34,0.32,0.69,0.75,0.69,0.67,0.53,0.48,0,1.0,1.0,1.0,0.58,0.6,0.54,0.52
9d8473ae274ed625,260e9e0d4954aea6,369ea36e450ae62a,Rodolfo Vieira,Armen Petrosyan,0,0,6,9,3,0,1,0,Middleweight,SUB Arm Triangle,1,4:48,eaea0fc7b76525a8,W,L,3 Rnd (5-5-5),Mark Smith,Arm Triangle From Mount,0.54,0.45,1,0,0,0,166,0,0.67,0.1,0.0,0.33,0.67,1.0,0.55,0.45,0,0,0,0,0.67,0.56,0.55,0.45
246fef4b19c3a7ed,7ee0fd831c0fe7c3,b27a1fcb56a3035a,Trevin Giles,Carlos Prates,0,1,68,37,0,0,0,0,Welterweight,KO/TKO Punch,2,4:03,eaea0fc7b76525a8,L,W,3 Rnd (5-5-5),Mike Beltran,Punch to Head At Distance,0.66,0.51,0,0,0,0,88,1,0.49,0.12,1.0,0.69,0.84,0.73,0.67,0.51,0.5,0,0,0,0.67,0.52,0.67,0.51
edf46d6962be7e8d,4bdedbdeedff7d1d,0e46690e55a8df75,Bolaji Oki,Timmy Cuamba,0,0,60,33,1,1,0,0,Lightweight,S-DEC,3,5:00,eaea0fc7b76525a8,W,L,3 Rnd (5-5-5),Chris Tognoni,Mike Bell28 - 29.Chris Lee29 - 28.Chris Leben28 - 29.,0.39,0.35,0,0,0,0,109,115,0.37,0.3,0.62,0.57,0.8,0.38,0.4,0.3,0.25,0.83,0.33,1.0,0.39,0.36,0.39,0.35
c3986c1a56a6e94d,4e30e4250cb08b61,7138a15258dabf20,Loma Lookboonmee,Bruna Brasil,0,0,58,28,1,1,0,0,Women's Strawweight,U-DEC,3,5:00,eaea0fc7b76525a8,W,L,3 Rnd (5-5-5),Jason Herzog,Eric Colon28 - 29.Sal D'amato28 - 29.Junichiro Kamijo28 - 29.,0.51,0.44,0,0,0,0,55,149,0.29,0.23,0.76,0.75,0.64,0.88,0.48,0.4,0.79,0.75,0,0,0.56,0.53,0.52,0.44
dbfd7616dec2b6d5,6370c1c1e12723d5,cc7040fe76f0ef91,Devin Clark,Marcin Prachnio,0,0,53,101,0,1,0,0,Light Heavyweight,U-DEC,3,5:00,eaea0fc7b76525a8,L,W,3 Rnd (5-5-5),Mark Smith,Mike Bell27 - 30.Chris Lee27 - 30.Jacob Montalvo27 - 30.,0.41,0.53,0,0,0,0,14,44,0.34,0.37,0.81,0.73,0.8,0.88,0.41,0.5,0.57,0.7,0,0,0.42,0.55,0.42,0.53
08f7a60bd84a6b3c,b0d6a1d8ac3d563d,d66a46de8d705353,Max Griffin,Jeremiah Wells,0,0,26,32,1,1,0,0,Welterweight,S-DEC,3,5:00,eaea0fc7b76525a8,W,L,3 Rnd (5-5-5),Chris Tognoni,Adalaide Byrd28 - 29.Sal D'amato29 - 28.Junichiro Kamijo28 - 29.,0.49,0.37,0,0,0,0,100,100,0.44,0.36,1.0,0.71,1.0,0.0,0.47,0.38,1.0,0.0,0,0,0.55,0.44,0.49,0.37
ad26bf55ff201f4f,ef5dcb10d2bd4b0f,56f7d7ee06be4aab,Zac Pauga,Bogdan Guskov,0,1,17,10,0,0,0,0,Light Heavyweight,KO/TKO Punches,1,3:38,eaea0fc7b76525a8,L,W,3 Rnd (5-5-5),Mike Beltran,Punches to Head At Distance,0.65,0.34,0,0,0,0,64,4,0.54,0.34,0.4,0,1.0,0,0.64,0.34,0.75,0,0,0,0.68,0.57,0.65,0.34
478a637045ad49fb,41cc71cbf210e0fe,9e92e1ca498d7244,Fernie Garcia,Hyder Amil,0,1,26,79,0,1,0,2,Featherweight,KO/TKO Punches,2,2:12,eaea0fc7b76525a8,L,W,3 Rnd (5-5-5),Mark Smith,Punches to Head At Distance,0.32,0.54,0,2,1,1,56,140,0.29,0.5,1.0,0.82,1.0,0.83,0.32,0.53,1.0,0.33,0,0.69,0.36,0.56,0.33,0.55
6cd542650d886c22,850266b3dc4e506e,7d420039bbfe7c1a,Daniel Marcos,Aoriqileng,0,0,81,45,0,0,0,0,Bantamweight,CNC,2,3:28,eaea0fc7b76525a8,NC,NC,3 Rnd (5-5-5),Jason Herzog,Low Blows to Aoriqileng,0.64,0.47,0,0,0,0,28,38,0.6,0.37,0.63,0.83,0.83,0.75,0.61,0.46,0.83,1.0,1.0,0,0.65,0.47,0.64,0.47
767ceb4a0cb43ade,881bf86d4cba8578,327d5f279895110d,Roman Dolidze,Nassourdine Imavov,0,1,34,112,0,0,0,1,Middleweight,M-DEC,5,5:00,cce79e827569f26e,L,W,5 Rnd (5-5-5-5-5),Herb Dean,Derek Cleary44 - 49.Ron McCarthy47 - 47.Sal D'amato46 - 48.,0.22,0.59,0,1,1,0,611,232,0.12,0.54,0.62,0.63,0.46,0.89,0.22,0.52,0.29,0.81,0,0.73,0.31,0.62,0.22,0.59
733e675fd7c0052a,b6452706b373eea1,519e4fe37ce9ff75,Renato Moicano,Drew Dober,0,0,23,23,3,1,0,0,Lightweight,U-DEC,3,5:00,cce79e827569f26e,W,L,3 Rnd (5-5-5),Mark Smith,Mike Bell28 - 29.Junichiro Kamijo28 - 29.Chris Lee28 - 29.,0.54,0.38,0,0,0,0,633,62,0.51,0.34,1.0,0.57,1.0,1.0,0.37,0.37,0.5,1.0,0.92,0.5,0.8,0.49,0.55,0.39
af6d56860ba4d259,c6aee362c7a7d482,447f9858ae78f921,Randy Brown,Muslim Salikhov,1,0,13,10,0,0,0,0,Welterweight,KO/TKO Punch,1,3:17,cce79e827569f26e,W,L,3 Rnd (5-5-5),Kerry Hatley,Punch to Head At Distance,0.28,0.45,0,0,0,0,3,0,0.18,0.0,0.2,0.5,0.75,0.82,0.27,0.45,0,0,1.0,0,0.28,0.45,0.28,0.45
7b1882dc76786d77,262d32ebda89efc4,36541f1e6c5d4955,Viviane Araujo,Natalia Silva,0,0,26,38,1,0,0,0,Women's Flyweight,U-DEC,3,5:00,cce79e827569f26e,L,W,3 Rnd (5-5-5),Mark Smith,Mike Bell28 - 29.Derek Cleary28 - 29.Sal D'amato28 - 29.,0.38,0.29,0,0,0,0,361,0,0.34,0.23,0.33,0.5,0.83,0.67,0.38,0.3,1.0,0,0,0,0.57,0.41,0.39,0.3
415ea2520b7ba720,7ab478c397cd68ef,ea7e5bc78d9de658,Aliaskhab Khizriev,Makhmud Muradov,0,0,1,1,0,0,0,0,Middleweight,CNC,1,0:11,cce79e827569f26e,NC,NC,3 Rnd (5-5-5),Herb Dean,Eye Poke by Khizriev,0.5,1.0,0,0,0,0,0,0,0.0,0,1.0,1.0,0,0,0.5,1.0,0,0,0,0,0.5,1.0,0.5,1.0
330d86bfaa4155fe,feedf3053472fe56,b12fb759e02378de,Gilbert Urbina,Charles Radtke,0,2,16,30,0,0,0,0,Welterweight,KO/TKO Punch,1,4:47,cce79e827569f26e,L,W,3 Rnd (5-5-5),Mark Smith,Punch to Head At Distance,0.42,0.63,0,0,0,0,5,8,0.24,0.57,0.6,0,0.55,1.0,0.42,0.63,0,0,0,0.75,0.42,0.65,0.42,0.64
d4ace70b3661ee6c,51018a31ddf31eb2,d7e40dca3ae125be,Molly McCann,Diana Belbita,0,0,42,29,2,0,1,0,Women's Strawweight,SUB Armbar,1,4:59,cce79e827569f26e,W,L,3 Rnd (5-5-5),Kerry Hatley,Armbar From Mount,0.46,0.37,1,0,0,0,68,0,0.38,0.2,0.74,0.57,1.0,0.88,0.45,0.33,0.5,1.0,0.55,0,0.47,0.38,0.46,0.38
ca7d61e167d7789c,814e5233e2acf2ee,7f1bf0c255ec8756,Azat Maksum,Charles Johnson,1,0,38,76,2,2,1,3,Flyweight,U-DEC,3,5:00,cce79e827569f26e,L,W,3 Rnd (5-5-5),Eric McMahon,Derek Cleary28 - 29.Sal D'amato28 - 29.Chris Lee28 - 29.,0.23,0.54,1,3,1,0,149,47,0.18,0.38,0.55,0.74,0.7,0.73,0.23,0.52,0.67,0.78,0,0.75,0.24,0.54,0.23,0.54
4cff9aeef3ac75c1,40f3cb27fc7305a1,776d4262c4da38bf,Themba Gorimbo,Pete Rodriguez,1,0,12,0,0,0,0,0,Welterweight,KO/TKO Punch,1,0:32,cce79e827569f26e,W,L,3 Rnd (5-5-5),Herb Dean,Punch to Head At Distance,0.66,0.0,0,0,0,0,5,0,0.62,0.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0,0.7,0,0.67,0.0,0.67,0.0
e1930496b33fa636,d008d785f6347dc2,5095b0920a3602aa,JeongYeong Lee,Blake Bilder,0,0,49,19,2,0,0,0,Featherweight,U-DEC,3,5:00,cce79e827569f26e,W,L,3 Rnd (5-5-5),Mark Smith,Mike Bell27 - 30.Adalaide Byrd27 - 30.Chris Lee27 - 30.,0.59,0.35,0,0,0,0,269,318,0.53,0.11,0.78,0.4,1.0,0.64,0.53,0.2,1.0,0.77,0.55,1.0,0.62,0.47,0.6,0.35
c28d40498150de90,528b071cf3da7c56,a78a87d8c2bbb1cb,Luana Carolina,Julija Stoliarenko,0,0,66,16,2,1,0,3,Women's Flyweight,KO/TKO Punches,3,4:52,cce79e827569f26e,W,L,3 Rnd (5-5-5),Eric McMahon,Punches to Head From Side Control,0.48,0.27,0,3,0,0,327,227,0.43,0.17,0.58,0.6,0.71,0.33,0.37,0.22,0.65,0.62,0.61,0,0.6,0.31,0.49,0.27
e396c509fb47b037,e2be0c1a9b886d92,267f4a6568abe245,Landon Quinones,MarQuel Mederos,0,0,55,60,1,0,0,0,Lightweight,U-DEC,3,5:00,cce79e827569f26e,L,W,3 Rnd (5-5-5),Kerry Hatley,Adalaide Byrd28 - 29.Junichiro Kamijo28 - 29.Ron McCarthy28 - 29.,0.36,0.41,0,0,0,0,124,253,0.36,0.27,0.42,0.69,0.38,0.82,0.37,0.39,0.25,1.0,0,0,0.44,0.45,0.37,0.41
df9847839c73a678,f41b9f5efc7162d6,764d39074a352e33,Thomas Petersen,Jamal Pogues,0,0,58,65,1,0,0,0,Heavyweight,U-DEC,3,5:00,cce79e827569f26e,L,W,3 Rnd (5-5-5),Eric McMahon,Mike Bell28 - 29.Anthony Maness28 - 29.Chris Lee27 - 30.,0.67,0.52,0,0,0,0,167,4,0.52,0.46,0.88,0.65,1.0,1.0,0.67,0.5,0.8,0.69,0,0,0.76,0.53,0.67,0.52
14e53999507c76a7,0d7b51c9d2649a6e,0d8011111be000b2,Sean Strickland,Dricus Du Plessis,0,0,173,137,0,6,0,0,Middleweight,S-DEC,5,5:00,bd85ca0bb4f26cfc,L,W,5 Rnd (5-5-5-5-5),Marc Goddard,Sal D'amato48 - 47.Derek Cleary47 - 48.Eric Colon47 - 48.,0.42,0.38,0,0,0,0,0,128,0.41,0.29,0.67,0.86,1.0,0.71,0.42,0.39,0,0.6,0,0.0,0.44,0.39,0.42,0.39
faf15b752fb8924c,fc169c387b4b465d,cc8c623cca88f54f,Raquel Pennington,Mayra Bueno Silva,0,0,134,69,1,3,2,3,Women's Bantamweight,U-DEC,5,5:00,bd85ca0bb4f26cfc,W,L,5 Rnd (5-5-5-5-5),Jerin Valel,Eric Colon46 - 49.Sal D'amato46 - 49.Saleem Haniff45 - 49.,0.66,0.78,2,3,2,0,688,538,0.58,0.73,0.94,0.87,1.0,0.79,0.49,0.62,0.88,0.95,0.88,1.0,0.77,0.81,0.67,0.78
97817609ed46baa0,84b3e7d38f2d2ec5,dd6103dd7127db1d,Neil Magny,Mike Malott,0,0,57,45,1,4,0,0,Welterweight,KO/TKO Punches,3,4:45,bd85ca0bb4f26cfc,W,L,3 Rnd (5-5-5),Kevin MacDonald,Punches to Head From Mount,0.55,0.67,0,0,0,0,107,362,0.55,0.47,1.0,1.0,0.5,0.96,0.3,0.61,0.0,0,0.79,0.83,0.69,0.78,0.56,0.67
ba5005d1116fa45f,5442f1bc4b47eaf3,8e9eb3fc86db0f7d,Chris Curtis,Marc-Andre Barriault,0,0,140,122,0,0,0,0,Middleweight,S-DEC,3,5:00,bd85ca0bb4f26cfc,W,L,3 Rnd (5-5-5),Todd Ronald Anderson,Declan Woods27 - 30.Derek Cleary29 - 28.Eric Colon27 - 30.,0.54,0.5,0,0,0,0,0,0,0.48,0.41,0.8,0.79,1.0,1.0,0.5,0.48,0.86,0.68,0,0,0.55,0.51,0.54,0.5
1a7cd191f0cf160c,76e2870ffafbe38f,040a74bb0a465c54,Arnold Allen,Movsar Evloev,0,0,59,51,0,5,1,0,Featherweight,U-DEC,3,5:00,bd85ca0bb4f26cfc,L,W,3 Rnd (5-5-5),Marc Goddard,Eric Colon28 - 29.Patricia Vandermeer28 - 29.Saleem Haniff28 - 29.,0.42,0.43,1,0,0,0,3,211,0.36,0.35,0.71,0.92,1.0,1.0,0.37,0.41,0.75,0.71,1.0,1.0,0.43,0.51,0.42,0.43
670e4754d8d3d172,1effd880e1f1bb30,7b433309b0fd12aa,Brad Katona,Garrett Armfield,0,0,64,105,4,0,0,0,Bantamweight,U-DEC,3,5:00,bd85ca0bb4f26cfc,L,W,3 Rnd (5-5-5),Kevin MacDonald,Eric Colon28 - 29.Kyle Costello28 - 29.Sal D'amato28 - 29.,0.41,0.62,0,0,0,0,275,0,0.36,0.56,0.89,0.78,0.88,1.0,0.37,0.61,0.61,1.0,1.0,0,0.44,0.67,0.41,0.62
331ddc1141e934d1,4682bc59d5f55145,f1d64ae34e088832,Charles Jourdain,Sean Woodson,0,0,60,80,0,1,1,0,Featherweight,S-DEC,3,5:00,bd85ca0bb4f26cfc,L,W,3 Rnd (5-5-5),Jerin Valel,Declan Woods28 - 29.Patricia Vandermeer29 - 28.Derek Cleary28 - 29.,0.38,0.47,1,0,0,0,118,39,0.19,0.41,0.62,0.77,0.81,0.92,0.35,0.45,0.89,0.89,0,0.67,0.45,0.53,0.38,0.48
43d90683078fcee5,c5ccd878231c5407,1a2bf44edb8055b6,Serhiy Sidey,Ramon Taveras,0,1,79,62,0,0,0,0,Bantamweight,S-DEC,3,5:00,bd85ca0bb4f26cfc,L,W,3 Rnd (5-5-5),Todd Ronald Anderson,Eric Colon28 - 29.Derek Cleary29 - 28.Saleem Haniff28 - 29.,0.34,0.42,0,0,0,0,24,6,0.28,0.37,0.56,0.8,0.89,1.0,0.33,0.42,0.75,1.0,0,0.5,0.35,0.42,0.35,0.42
dff2685afd98ed9e,38c7f72747f4f712,9673a497a9da119a,Gillian Robertson,Polyana Viana,0,0,23,12,2,0,1,0,Women's Strawweight,KO/TKO Punches,2,3:12,bd85ca0bb4f26cfc,W,L,3 Rnd (5-5-5),Kevin MacDonald,Punches to Head From Back Control,0.58,0.29,1,0,0,0,366,27,0.57,0.27,0,0.67,0.75,0.0,0.38,0.24,0,0,0.69,0.75,0.54,0.5,0.59,0.29
a10e2d5416972b9c,8b6e5dc2ba1edbe7,f998f5c102250d6e,Yohan Lainesse,Sam Patterson,0,0,1,5,0,1,0,1,Welterweight,SUB Rear Naked Choke,1,2:03,bd85ca0bb4f26cfc,L,W,3 Rnd (5-5-5),Brian Beauchamp,Rear Naked Choke,0.11,0.5,0,1,0,0,5,41,0.12,0.5,0,0,0.0,0,0.11,0.5,0,0,0,0,0.11,0.5,0.11,0.5
7736eb6bd5c1ff4a,a9e260472d321361,b1e5bcaad32a3cac,Jasmine Jasudavicius,Priscila Cachoeira,1,0,93,24,2,0,3,0,Women's Bantamweight,SUB Anaconda Choke,3,4:21,bd85ca0bb4f26cfc,W,L,3 Rnd (5-5-5),Mathew  Rocca,Anaconda Choke On Ground,0.77,0.48,3,0,0,0,685,5,0.77,0.43,0.75,0.75,1.0,1.0,0.68,0.44,0.67,0,0.82,0.8,0.82,0.5,0.78,0.48
ab105e5a56b5ee90,09e62c450e754913,dee294e9717012c2,Malcolm Gordon,Jimmy Flick,0,0,37,3,1,1,1,4,Flyweight,SUB Arm Triangle,2,1:17,bd85ca0bb4f26cfc,L,W,3 Rnd (5-5-5),Todd Ronald Anderson,Arm Triangle From Half Guard,0.52,0.42,1,4,0,0,253,67,0.52,0.4,0.67,0.0,0,1.0,0.44,0.43,1.0,0,0.58,0,0.64,0.64,0.53,0.43
f2b407019b2a5c15,d802174b0c0c1f4e,c21f26bbde777573,Magomed Ankalaev,Johnny Walker,1,0,39,24,0,0,0,0,Light Heavyweight,KO/TKO Punch,2,2:42,010986ee359fb863,W,L,5 Rnd (5-5-5-5-5),Marc Goddard,Punch to Head At Distance,0.67,0.33,0,0,0,0,5,0,0.36,0.06,0.86,0.5,0.86,0.61,0.67,0.34,0,0,1.0,0,0.67,0.36,0.67,0.34
640f2ae3995b3b4f,d1941565abf50b16,436f970c9ea9169c,Jim Miller,Gabriel Benitez,0,0,80,80,2,0,1,0,Lightweight,SUB Neck Crank,3,3:25,010986ee359fb863,W,L,3 Rnd (5-5-5),Dan Miragliotta,Neck Crank From Back Control,0.57,0.43,1,0,0,0,235,1,0.46,0.35,0.83,0.62,1.0,1.0,0.54,0.44,0.71,1.0,1.0,0,0.61,0.45,0.57,0.44
a8239866e1222eae,bc711b6dd95c1af6,5987b2458f4b5290,Ricky Simon,Mario Bautista,0,0,45,112,2,0,0,0,Bantamweight,U-DEC,3,5:00,010986ee359fb863,L,W,3 Rnd (5-5-5),Mark Smith,Sal D'amato27 - 30.Chris Lee27 - 30.Derek Cleary28 - 29.,0.41,0.41,0,0,0,0,180,14,0.35,0.35,1.0,0.74,0.89,0.56,0.42,0.41,0.5,0.67,0,0.0,0.45,0.43,0.42,0.41
d0d99889c6abd8e1,1e719d4b676dc19a,547afe1017e72dbe,Phil Hawes,Brunno Ferreira,0,1,13,19,0,1,0,0,Middleweight,KO/TKO Punch,1,4:55,010986ee359fb863,L,W,3 Rnd (5-5-5),Chris Tognoni,Punch to Head At Distance,0.48,0.44,0,0,0,0,0,97,0.44,0.47,0.57,0.0,0.5,1.0,0.5,0.45,0.33,0.0,0,0.57,0.46,0.49,0.48,0.44
6f13fe34cb3ca906,fc08099550072fe4,3738e68d2261e60f,Andrei Arlovski,Waldo Cortes Acosta,0,0,58,49,0,0,0,0,Heavyweight,U-DEC,3,5:00,010986ee359fb863,L,W,3 Rnd (5-5-5),Marc Goddard,Derek Cleary28 - 29.Sal D'amato28 - 29.Chris Lee28 - 29.,0.45,0.36,0,0,0,0,0,0,0.21,0.25,0.55,0.58,0.96,0.7,0.46,0.35,0,0.6,0,0,0.46,0.36,0.46,0.36
5f622d812b8f407f,9fe7af8b3fbe00a0,4aa58269d0664b5b,Matthew Semelsberger,Preston Parsons,0,0,28,47,1,7,2,2,Welterweight,U-DEC,3,5:00,010986ee359fb863,L,W,3 Rnd (5-5-5),Dan Miragliotta,Mike Bell27 - 30.Junichiro Kamijo27 - 30.Ron McCarthy27 - 30.,0.4,0.54,2,2,0,1,188,386,0.33,0.4,0.5,0.82,1.0,0.93,0.38,0.42,0.43,0.85,1.0,0.73,0.43,0.7,0.41,0.54
03de7404decde12f,c0ac37a4a1133da9,96924b0019b3aff1,Marcus McGhee,Gaston Bolanos,1,0,65,28,1,0,0,0,Bantamweight,KO/TKO Punches,2,3:29,010986ee359fb863,W,L,3 Rnd (5-5-5),Mark Smith,Punches to Head At Distance,0.52,0.34,0,0,0,0,107,4,0.5,0.25,0.88,0.5,1.0,0.7,0.48,0.35,0.75,0,0.91,0,0.55,0.34,0.53,0.35
477c3b9de012e4b3,a09ed60aa67a3f67,8b1ed83b02303075,Farid Basharat,Taylor Lapilus,0,0,42,40,5,0,1,0,Bantamweight,U-DEC,3,5:00,010986ee359fb863,W,L,3 Rnd (5-5-5),Chris Tognoni,Mike Bell27 - 30.Sal D'amato27 - 30.Junichiro Kamijo27 - 30.,0.42,0.43,1,0,0,0,418,2,0.26,0.36,0.37,0.69,0.75,0.5,0.42,0.4,0.4,0.67,0.33,1.0,0.47,0.44,0.42,0.43
0494ebcee93e717b,52ef95b5860fb28c,7b3503352cd53abb,Westin Wilson,Jean Silva,0,1,11,25,0,1,0,0,Featherweight,KO/TKO Punch,1,4:12,010986ee359fb863,L,W,3 Rnd (5-5-5),Marc Goddard,Punch to Head In Clinch,0.3,0.69,0,0,0,0,4,8,0.29,0.75,0.0,0.25,1.0,0,0.31,0.68,0.0,1.0,0,0,0.31,0.69,0.31,0.69
